Price per Carat,Size,Colour,Clarity
4200,2,3,7
10880,2,4,0
10890,2,4,1
10540,2,4,2
9520,2,4,3
8625,2,4,4
7260,2,4,5
6270,2,4,6
4104,2,4,7
8320,2,5,0
8250,2,5,1
8160,2,5,2
7616,2,5,3
7140,2,5,4
6270,2,5,5
5525,2,5,6
3604,2,5,7
6825,2,6,0
6700,2,6,1
6365,2,6,2
6030,2,6,3
5780,2,6,4
5280,2,6,5
4550,2,6,6
3528,2,6,7
6365,2,7,0
5896,2,7,1
5440,2,7,2
5250,2,7,3
4900,2,7,4
4485,2,7,5
4140,2,7,6
3212,2,7,7
5200,2,8,0
4950,2,8,1
4690,2,8,2
4615,2,8,3
4260,2,8,4
3920,2,8,5
3536,2,8,6
2808,2,8,7
4554,2,9,0
4422,2,9,1
4347,2,9,2
4200,2,9,3
3905,2,9,4
3550,2,9,5
3337,2,9,6
2376,2,9,7
22200,2,0,0
19840,2,0,1
16470,2,0,2
14720,2,0,3
12675,2,0,4
10075,2,0,5
7800,2,0,6
4760,2,0,7
18000,2,1,0
17050,2,1,1
14880,2,1,2
13440,2,1,3
11880,2,1,4
9425,2,1,5
7150,2,1,6
4620,2,1,7
16740,2,2,0
16250,2,2,1
14300,2,2,2
12730,2,2,3
11220,2,2,4
8640,2,2,5
6825,2,2,6
4416,2,2,7
13640,2,3,0
13000,2,3,1
11700,2,3,2
10720,2,3,3
9715,2,3,4
8250,2,3,5
6500,2,3,6
4340,2,3,7
10880,2,4,0
10890,2,4,1
10540,2,4,2
9520,2,4,3
8625,2,4,4
7260,2,4,5
6270,2,4,6
4248,2,4,7
8320,2,5,0
8250,2,5,1
8160,2,5,2
7616,2,5,3
7140,2,5,4
6270,2,5,5
5655,2,5,6
3740,2,5,7
6825,2,6,0
6700,2,6,1
6365,2,6,2
6030,2,6,3
5780,2,6,4
5280,2,6,5
4680,2,6,6
3672,2,6,7
6365,2,7,0
5896,2,7,1
5440,2,7,2
5250,2,7,3
4900,2,7,4
4485,2,7,5
4209,2,7,6
3285,2,7,7
5200,2,8,0
4950,2,8,1
4690,2,8,2
4615,2,8,3
4260,2,8,4
3920,2,8,5
3604,2,8,6
2880,2,8,7
4554,2,9,0
4422,2,9,1
4347,2,9,2
4200,2,9,3
3905,2,9,4
3550,2,9,5
3337,2,9,6
2448,2,9,7
22200,2,0,0
19840,2,0,1
16470,2,0,2
14720,2,0,3
12675,2,0,4
10075,2,0,5
7800,2,0,6
4760,2,0,7
18000,2,1,0
17050,2,1,1
14880,2,1,2
13440,2,1,3
11880,2,1,4
9425,2,1,5
7150,2,1,6
4620,2,1,7
16740,2,2,0
16250,2,2,1
14300,2,2,2
12730,2,2,3
11220,2,2,4
8640,2,2,5
6825,2,2,6
4416,2,2,7
13640,2,3,0
13000,2,3,1
11700,2,3,2
10720,2,3,3
9715,2,3,4
8250,2,3,5
6500,2,3,6
4340,2,3,7
10880,2,4,0
10890,2,4,1
10540,2,4,2
9520,2,4,3
8625,2,4,4
7260,2,4,5
6270,2,4,6
4248,2,4,7
8320,2,5,0
8250,2,5,1
8160,2,5,2
7616,2,5,3
7140,2,5,4
6270,2,5,5
5655,2,5,6
3740,2,5,7
6825,2,6,0
6700,2,6,1
6365,2,6,2
6030,2,6,3
5780,2,6,4
5280,2,6,5
4680,2,6,6
3672,2,6,7
6365,2,7,0
5896,2,7,1
5440,2,7,2
5250,2,7,3
4900,2,7,4
4485,2,7,5
4209,2,7,6
3285,2,7,7
5200,2,8,0
4950,2,8,1
4690,2,8,2
4615,2,8,3
4260,2,8,4
3920,2,8,5
3604,2,8,6
2880,2,8,7
4554,2,9,0
4422,2,9,1
4347,2,9,2
4200,2,9,3
3905,2,9,4
3550,2,9,5
3337,2,9,6
2448,2,9,7
20720,2,0,0
18400,2,0,1
15120,2,0,2
13570,2,0,3
11797.5,2,0,4
9300,2,0,5
7500,2,0,6
4760,2,0,7
17400,2,1,0
16225,2,1,1
13920,2,1,2
12495,2,1,3
11070,2,1,4
8990,2,1,5
6930,2,1,6
4620,2,1,7
16200,2,2,0
15250,2,2,1
13420,2,2,2
11875,2,2,3
10560,2,2,4
8505,2,2,5
6667.5,2,2,6
4480,2,2,7
13310,2,3,0
12500,2,3,1
11160,2,3,2
10240,2,3,3
9570,2,3,4
8000,2,3,5
6400,2,3,6
4340,2,3,7
10455,2,4,0
10230,2,4,1
9765,2,4,2
8960,2,4,3
8250,2,4,4
7150,2,4,5
6175,2,4,6
4130,2,4,7
8450,2,5,0
8000,2,5,1
7920,2,5,2
7448,2,5,3
7035,2,5,4
6270,2,5,5
5698.5,2,5,6
3905,2,5,7
6930,2,6,0
6750,2,6,1
6507.5,2,6,2
6075,2,6,3
5780,2,6,4
5280,2,6,5
4752,2,6,6
3621,2,6,7
6175,2,7,0
5808,2,7,1
5440,2,7,2
5100,2,7,3
4760,2,7,4
4387.5,2,7,5
4117.5,2,7,6
3195,2,7,7
5200,2,8,0
4950,2,8,1
4620,2,8,2
4452.5,2,8,3
4140,2,8,4
3780,2,8,5
3551,2,8,6
2800,2,8,7
4416,2,9,0
4356,2,9,1
4221,2,9,2
4110,2,9,3
3795,2,9,4
3400,2,9,5
3125.5,2,9,6
2380,2,9,7
20720,2,0,0
18400,2,0,1
15120,2,0,2
13570,2,0,3
11797.5,2,0,4
9300,2,0,5
7500,2,0,6
4760,2,0,7
17400,2,1,0
16225,2,1,1
13920,2,1,2
12495,2,1,3
11070,2,1,4
8990,2,1,5
6930,2,1,6
4620,2,1,7
16200,2,2,0
15250,2,2,1
13420,2,2,2
11875,2,2,3
10560,2,2,4
8505,2,2,5
6667.5,2,2,6
4480,2,2,7
13310,2,3,0
12500,2,3,1
11160,2,3,2
10240,2,3,3
9570,2,3,4
8000,2,3,5
6400,2,3,6
4340,2,3,7
10455,2,4,0
10230,2,4,1
9765,2,4,2
8960,2,4,3
8250,2,4,4
7150,2,4,5
6175,2,4,6
4130,2,4,7
8450,2,5,0
8000,2,5,1
7920,2,5,2
7448,2,5,3
7035,2,5,4
6270,2,5,5
5698.5,2,5,6
3905,2,5,7
6930,2,6,0
6750,2,6,1
6507.5,2,6,2
6075,2,6,3
5780,2,6,4
5280,2,6,5
4752,2,6,6
3621,2,6,7
6175,2,7,0
5808,2,7,1
5440,2,7,2
5100,2,7,3
4760,2,7,4
4387.5,2,7,5
4117.5,2,7,6
3195,2,7,7
5200,2,8,0
4950,2,8,1
4620,2,8,2
4452.5,2,8,3
4140,2,8,4
3780,2,8,5
3551,2,8,6
2800,2,8,7
4416,2,9,0
4356,2,9,1
4221,2,9,2
4110,2,9,3
3795,2,9,4
3400,2,9,5
3125.5,2,9,6
2380,2,9,7
20720,2,0,0
18400,2,0,1
15120,2,0,2
13570,2,0,3
11797.5,2,0,4
9300,2,0,5
7500,2,0,6
4760,2,0,7
17400,2,1,0
16225,2,1,1
13920,2,1,2
12495,2,1,3
11070,2,1,4
8990,2,1,5
6930,2,1,6
4620,2,1,7
16200,2,2,0
15250,2,2,1
13420,2,2,2
11875,2,2,3
10560,2,2,4
8505,2,2,5
6667.5,2,2,6
4480,2,2,7
13310,2,3,0
12500,2,3,1
11160,2,3,2
10240,2,3,3
9570,2,3,4
8000,2,3,5
6400,2,3,6
4340,2,3,7
10455,2,4,0
10230,2,4,1
9765,2,4,2
8960,2,4,3
8250,2,4,4
7150,2,4,5
6175,2,4,6
4130,2,4,7
8450,2,5,0
8000,2,5,1
7920,2,5,2
7448,2,5,3
7035,2,5,4
6270,2,5,5
5698.5,2,5,6
3905,2,5,7
6930,2,6,0
6750,2,6,1
6507.5,2,6,2
6075,2,6,3
5780,2,6,4
5280,2,6,5
4752,2,6,6
3621,2,6,7
6175,2,7,0
5808,2,7,1
5440,2,7,2
5100,2,7,3
4760,2,7,4
4387.5,2,7,5
4117.5,2,7,6
3195,2,7,7
5200,2,8,0
4950,2,8,1
4620,2,8,2
4452.5,2,8,3
4140,2,8,4
3780,2,8,5
3551,2,8,6
2800,2,8,7
4416,2,9,0
4356,2,9,1
4221,2,9,2
4110,2,9,3
3795,2,9,4
3400,2,9,5
3125.5,2,9,6
2380,2,9,7
20720,2,0,0
18400,2,0,1
15120,2,0,2
13570,2,0,3
11797.5,2,0,4
9300,2,0,5
7500,2,0,6
4760,2,0,7
17400,2,1,0
16225,2,1,1
13920,2,1,2
12495,2,1,3
11070,2,1,4
8990,2,1,5
6930,2,1,6
4620,2,1,7
16200,2,2,0
15250,2,2,1
13420,2,2,2
11875,2,2,3
10560,2,2,4
8505,2,2,5
6667.5,2,2,6
4480,2,2,7
13310,2,3,0
12500,2,3,1
11160,2,3,2
10240,2,3,3
9570,2,3,4
8000,2,3,5
6400,2,3,6
4340,2,3,7
10455,2,4,0
10230,2,4,1
9765,2,4,2
8960,2,4,3
8250,2,4,4
7150,2,4,5
6175,2,4,6
4130,2,4,7
8450,2,5,0
8000,2,5,1
7920,2,5,2
7448,2,5,3
7035,2,5,4
6270,2,5,5
5698.5,2,5,6
3905,2,5,7
6930,2,6,0
6750,2,6,1
6507.5,2,6,2
6075,2,6,3
5780,2,6,4
5280,2,6,5
4752,2,6,6
3621,2,6,7
6175,2,7,0
5808,2,7,1
5440,2,7,2
5100,2,7,3
4760,2,7,4
4387.5,2,7,5
4117.5,2,7,6
3195,2,7,7
5200,2,8,0
4950,2,8,1
4620,2,8,2
4452.5,2,8,3
4140,2,8,4
3780,2,8,5
3551,2,8,6
2800,2,8,7
4416,2,9,0
4356,2,9,1
4221,2,9,2
4110,2,9,3
3795,2,9,4
3400,2,9,5
3125.5,2,9,6
2380,2,9,7
20535,2,0,0
18240,2,0,1
15390,2,0,2
13340,2,0,3
11505,2,0,4
9145,2,0,5
7440,2,0,6
4760,2,0,7
17250,2,1,0
16087.5,2,1,1
13800,2,1,2
12180,2,1,3
10620,2,1,4
8772.5,2,1,5
6875,2,1,6
4620,2,1,7
15930,2,2,0
14875,2,2,1
13200,2,2,2
11495,2,2,3
10230,2,2,4
8302.5,2,2,5
6615,2,2,6
4480,2,2,7
13090,2,3,0
12300,2,3,1
11160,2,3,2
10000,2,3,3
9207.5,2,3,4
7812.5,2,3,5
6400,2,3,6
4340,2,3,7
10285,2,4,0
10147.5,2,4,1
9532.5,2,4,2
8820,2,4,3
8000,2,4,4
7040,2,4,5
6127.5,2,4,6
4130,2,4,7
8450,2,5,0
8125,2,5,1
7800,2,5,2
7336,2,5,3
6930,2,5,4
6127.5,2,5,5
5655,2,5,6
3905,2,5,7
6930,2,6,0
6700,2,6,1
6412.5,2,6,2
6030,2,6,3
5695,2,6,4
5200,2,6,5
4752,2,6,6
3621,2,6,7
6222.5,2,7,0
5808,2,7,1
5360,2,7,2
5062.5,2,7,3
4725,2,7,4
4290,2,7,5
4087,2,7,6
3195,2,7,7
5280,2,8,0
4987.5,2,8,1
4655,2,8,2
4387.5,2,8,3
4050,2,8,4
3724,2,8,5
3551,2,8,6
2800,2,8,7
4485,2,9,0
4323,2,9,1
4126.5,2,9,2
3990,2,9,3
3657.5,2,9,4
3300,2,9,5
3102,2,9,6
2380,2,9,7
21300,2,0,0
18150,2,0,1
15250,2,0,2
13222.5,2,0,3
11430,2,0,4
9207.5,2,0,5
7245,2,0,6
4756.5,2,0,7
17080,2,1,0
15810,2,1,1
13837.5,2,1,2
12090,2,1,3
10560,2,1,4
8775,2,1,5
6772.5,2,1,6
4605.5,2,1,7
15625,2,2,0
14605,2,2,1
12915,2,2,2
11200,2,2,3
9920,2,2,4
8250,2,2,5
6500,2,2,6
4470,2,2,7
13120,2,3,0
12025,2,3,1
10890,2,3,2
9750,2,3,3
8910,2,3,4
7705,2,3,5
6222.5,2,3,6
4408,2,3,7
10230,2,4,0
9997.5,2,4,1
9425,2,4,2
8710,2,4,3
7820,2,4,4
6834,2,4,5
5940,2,4,6
4180,2,4,7
8040,2,5,0
7820,2,5,1
7535,2,5,2
7087.5,2,5,3
6750,2,5,4
5940,2,5,5
5467.5,2,5,6
3952.5,2,5,7
6650,2,6,0
6365,2,6,1
6075,2,6,2
5822.5,2,6,3
5480,2,6,4
5175,2,6,5
4690,2,6,6
3666,2,6,7
6120,2,7,0
5644,2,7,1
5175,2,7,2
4865,2,7,3
4582.5,2,7,4
4230,2,7,5
3990,2,7,6
3234,2,7,7
5175,2,8,0
4830,2,8,1
4550,2,8,2
4290,2,8,3
3948,2,8,4
3640,2,8,5
3479,2,8,6
2923,2,8,7
4480,2,9,0
4270,2,9,1
4089,2,9,2
3987.5,2,9,3
3646.5,2,9,4
3289,2,9,5
3117.5,2,9,6
2480,2,9,7
21655,2,0,0
18000,2,0,1
15250,2,0,2
13330,2,0,3
11430,2,0,4
9062.5,2,0,5
7245,2,0,6
4788,2,0,7
17360,2,1,0
15810,2,1,1
13837.5,2,1,2
12090,2,1,3
10312.5,2,1,4
8640,2,1,5
6772.5,2,1,6
4636,2,1,7
15750,2,2,0
14605,2,2,1
13017.5,2,2,2
11200,2,2,3
9997.5,2,2,4
8125,2,2,5
6500,2,2,6
4500,2,2,7
13017.5,2,3,0
12025,2,3,1
10725,2,3,2
9825,2,3,3
8910,2,3,4
7475,2,3,5
6222.5,2,3,6
4379,2,3,7
10230,2,4,0
9920,2,4,1
9352.5,2,4,2
8515,2,4,3
7705,2,4,4
6681,2,4,5
5940,2,4,6
4180,2,4,7
8160,2,5,0
7820,2,5,1
7535,2,5,2
6982.5,2,5,3
6700,2,5,4
5940,2,5,5
5427,2,5,6
3978,2,5,7
6700,2,6,0
6365,2,6,1
6075,2,6,2
5737.5,2,6,3
5440,2,6,4
5100,2,6,5
4623,2,6,6
3689.5,2,6,7
6075,2,7,0
5644,2,7,1
5137.5,2,7,2
4760,2,7,3
4452.5,2,7,4
4080,2,7,5
3933,2,7,6
3234,2,7,7
5100,2,8,0
4760,2,8,1
4485,2,8,2
4080,2,8,3
3836,2,8,4
3562,2,8,5
3381,2,8,6
2923,2,8,7
4384,2,9,0
4178.5,2,9,1
4002,2,9,2
3822.5,2,9,3
3570,2,9,4
3197,2,9,5
3031.5,2,9,6
2464,2,9,7
22010,2,0,0
18300,2,0,1
15375,2,0,2
13330,2,0,3
11340,2,0,4
9062.5,2,0,5
7302.5,2,0,6
4972.5,2,0,7
17360,2,1,0
15937.5,2,1,1
13950,2,1,2
12090,2,1,3
10312.5,2,1,4
8640,2,1,5
6772.5,2,1,6
4788,2,1,7
15750,2,2,0
14605,2,2,1
13120,2,2,2
11287.5,2,2,3
10075,2,2,4
8125,2,2,5
6500,2,2,6
4575,2,2,7
13120,2,3,0
12025,2,3,1
10725,2,3,2
10050,2,3,3
9045,2,3,4
7475,2,3,5
6288,2,3,6
4454.5,2,3,7
10312.5,2,4,0
9920,2,4,1
9352.5,2,4,2
8710,2,4,3
7935,2,4,4
6877.5,2,4,5
6072,2,4,6
4256,2,4,7
8040,2,5,0
7820,2,5,1
7535,2,5,2
6982.5,2,5,3
6700,2,5,4
6138,2,5,5
5561,2,5,6
4056,2,5,7
6650,2,6,0
6365,2,6,1
6075,2,6,2
5695,2,6,3
5400,2,6,4
5062.5,2,6,5
4761,2,6,6
3768,2,6,7
6030,2,7,0
5644,2,7,1
5137.5,2,7,2
4760,2,7,3
4452.5,2,7,4
4080,2,7,5
3933,2,7,6
3234,2,7,7
5100,2,8,0
4760,2,8,1
4485,2,8,2
4080,2,8,3
3808,2,8,4
3536,2,8,5
3356.5,2,8,6
2923,2,8,7
4352,2,9,0
4148,2,9,1
3973,2,9,2
3795,2,9,3
3544.5,2,9,4
3174,2,9,5
3010,2,9,6
2464,2,9,7
22542.5,2,0,0
18750,2,0,1
15625,2,0,2
13330,2,0,3
11340,2,0,4
9062.5,2,0,5
7302.5,2,0,6
4972.5,2,0,7
17360,2,1,0
15937.5,2,1,1
14062.5,2,1,2
12090,2,1,3
10312.5,2,1,4
8640,2,1,5
6825,2,1,6
4788,2,1,7
15750,2,2,0
14605,2,2,1
13120,2,2,2
11287.5,2,2,3
10075,2,2,4
8062.5,2,2,5
6500,2,2,6
4575,2,2,7
13120,2,3,0
12025,2,3,1
10807.5,2,3,2
9975,2,3,3
9045,2,3,4
7475,2,3,5
6288,2,3,6
4454.5,2,3,7
10312.5,2,4,0
9997.5,2,4,1
9425,2,4,2
8710,2,4,3
7820,2,4,4
6877.5,2,4,5
6072,2,4,6
4256,2,4,7
8040,2,5,0
7705,2,5,1
7480,2,5,2
6982.5,2,5,3
6700,2,5,4
6138,2,5,5
5561,2,5,6
4056,2,5,7
6650,2,6,0
6317.5,2,6,1
6030,2,6,2
5695,2,6,3
5400,2,6,4
5025,2,6,5
4726.5,2,6,6
3768,2,6,7
6030,2,7,0
5644,2,7,1
5175,2,7,2
4725,2,7,3
4420,2,7,4
4050,2,7,5
3904.5,2,7,6
3234,2,7,7
5100,2,8,0
4760,2,8,1
4420,2,8,2
4050,2,8,3
3780,2,8,4
3510,2,8,5
3332,2,8,6
2923,2,8,7
4288,2,9,0
4117.5,2,9,1
3944,2,9,2
3740,2,9,3
3493.5,2,9,4
3105,2,9,5
2945.5,2,9,6
2464,2,9,7
23430,2,0,0
19500,2,0,1
16000,2,0,2
13975,2,0,3
11700,2,0,4
9280,2,0,5
7245,2,0,6
4972.5,2,0,7
17080,2,1,0
15810,2,1,1
13950,2,1,2
12090,2,1,3
10312.5,2,1,4
8640,2,1,5
6825,2,1,6
4788,2,1,7
15750,2,2,0
14490,2,2,1
13120,2,2,2
11200,2,2,3
9920,2,2,4
8000,2,2,5
6500,2,2,6
4575,2,2,7
13120,2,3,0
12025,2,3,1
10807.5,2,3,2
9975,2,3,3
9045,2,3,4
7475,2,3,5
6288,2,3,6
4484,2,3,7
10312.5,2,4,0
9997.5,2,4,1
9425,2,4,2
8710,2,4,3
7820,2,4,4
6877.5,2,4,5
6072,2,4,6
4256,2,4,7
8040,2,5,0
7705,2,5,1
7480,2,5,2
6982.5,2,5,3
6600,2,5,4
6138,2,5,5
5561,2,5,6
4056,2,5,7
6650,2,6,0
6317.5,2,6,1
6030,2,6,2
5695,2,6,3
5360,2,6,4
5025,2,6,5
4726.5,2,6,6
3768,2,6,7
6030,2,7,0
5561,2,7,1
5175,2,7,2
4690,2,7,3
4387.5,2,7,4
4080,2,7,5
3990,2,7,6
3234,2,7,7
5100,2,8,0
4760,2,8,1
4420,2,8,2
4050,2,8,3
3780,2,8,4
3484,2,8,5
3283,2,8,6
2923,2,8,7
4288,2,9,0
4087,2,9,1
3828,2,9,2
3712.5,2,9,3
3493.5,2,9,4
3174,2,9,5
2924,2,9,6
2464,2,9,7
23430,2,0,0
19500,2,0,1
16000,2,0,2
13975,2,0,3
11700,2,0,4
9280,2,0,5
7245,2,0,6
4972.5,2,0,7
17080,2,1,0
15810,2,1,1
13950,2,1,2
12090,2,1,3
10312.5,2,1,4
8640,2,1,5
6825,2,1,6
4788,2,1,7
15500,2,2,0
14490,2,2,1
13120,2,2,2
11200,2,2,3
9920,2,2,4
8000,2,2,5
6500,2,2,6
4575,2,2,7
13120,2,3,0
12025,2,3,1
10725,2,3,2
9900,2,3,3
9045,2,3,4
7475,2,3,5
6288,2,3,6
4484,2,3,7
10312.5,2,4,0
9997.5,2,4,1
9425,2,4,2
8710,2,4,3
7820,2,4,4
6877.5,2,4,5
6072,2,4,6
4256,2,4,7
8040,2,5,0
7705,2,5,1
7370,2,5,2
6982.5,2,5,3
6650,2,5,4
6138,2,5,5
5561,2,5,6
4056,2,5,7
6650,2,6,0
6317.5,2,6,1
6165,2,6,2
5695,2,6,3
5360,2,6,4
5175,2,6,5
4830,2,6,6
3768,2,6,7
6030,2,7,0
5561,2,7,1
5175,2,7,2
4690,2,7,3
4387.5,2,7,4
4080,2,7,5
3990,2,7,6
3234,2,7,7
5100,2,8,0
4760,2,8,1
4355,2,8,2
4050,2,8,3
3780,2,8,4
3484,2,8,5
3283,2,8,6
2923,2,8,7
4160,2,9,0
3965,2,9,1
3770,2,9,2
3685,2,9,3
3468,2,9,4
3128,2,9,5
2881,2,9,6
2464,2,9,7
24090,2,0,0
19825,2,0,1
16575,2,0,2
14520,2,0,3
12210,2,0,4
9750,2,0,5
7680,2,0,6
5070,2,0,7
18270,2,1,0
16380,2,1,1
14490,2,1,2
12600,2,1,3
10880,2,1,4
9100,2,1,5
7150,2,1,6
4914,2,1,7
16065,2,2,0
15275,2,2,1
13650,2,2,2
11700,2,2,3
10400,2,2,4
8450,2,2,5
6695,2,2,6
4819,2,2,7
13650,2,3,0
12730,2,3,1
11390,2,3,2
10385,2,3,3
9380,2,3,4
7800,2,3,5
6468,2,3,6
4661,2,3,7
10880,2,4,0
10400,2,4,1
9750,2,4,2
9045,2,4,3
8160,2,4,4
7370,2,4,5
6204,2,4,6
4424,2,4,7
8250,2,5,0
8040,2,5,1
7705,2,5,2
7370,2,5,3
7035,2,5,4
6270,2,5,5
5695,2,5,6
4108,2,5,7
7035,2,6,0
6700,2,6,1
6460,2,6,2
6030,2,6,3
5695,2,6,4
5520,2,6,5
5250,2,6,6
3792,2,6,7
6270,2,7,0
5610,2,7,1
5313,2,7,2
4824,2,7,3
4556,2,7,4
4278,2,7,5
4060,2,7,6
3318,2,7,7
5159,2,8,0
4824,2,8,1
4489,2,8,2
4216,2,8,3
3944,2,8,4
3618,2,8,5
3350,2,8,6
2923,2,8,7
4290,2,9,0
4095,2,9,1
3900,2,9,2
3819,2,9,3
3551,2,9,4
3149,2,9,5
2948,2,9,6
2528,2,9,7
24090,2,0,0
19825,2,0,1
16575,2,0,2
14520,2,0,3
12210,2,0,4
9900,2,0,5
7680,2,0,6
5070,2,0,7
18270,2,1,0
16380,2,1,1
14490,2,1,2
12600,2,1,3
10880,2,1,4
8960,2,1,5
7040,2,1,6
4914,2,1,7
16065,2,2,0
15275,2,2,1
13650,2,2,2
11700,2,2,3
10560,2,2,4
8580,2,2,5
6695,2,2,6
4819,2,2,7
13650,2,3,0
12540,2,3,1
11390,2,3,2
10385,2,3,3
9380,2,3,4
7800,2,3,5
6468,2,3,6
4661,2,3,7
10880,2,4,0
10400,2,4,1
9750,2,4,2
8910,2,4,3
8160,2,4,4
7260,2,4,5
6110,2,4,6
4424,2,4,7
8000,2,5,0
7800,2,5,1
7705,2,5,2
7370,2,5,3
7035,2,5,4
5985,2,5,5
5525,2,5,6
4108,2,5,7
7035,2,6,0
6700,2,6,1
6460,2,6,2
6030,2,6,3
5610,2,6,4
5520,2,6,5
5250,2,6,6
3792,2,6,7
6270,2,7,0
5610,2,7,1
5236,2,7,2
4824,2,7,3
4556,2,7,4
4278,2,7,5
4060,2,7,6
3318,2,7,7
5159,2,8,0
4824,2,8,1
4489,2,8,2
4154,2,8,3
3886,2,8,4
3564,2,8,5
3300,2,8,6
2923,2,8,7
4158,2,9,0
4032,2,9,1
3900,2,9,2
3762,2,9,3
3498,2,9,4
3055,2,9,5
2904,2,9,6
2528,2,9,7
24090,2,0,0
20130,2,0,1
16830,2,0,2
14740,2,0,3
12395,2,0,4
9900,2,0,5
7920,2,0,6
5200,2,0,7
18850,2,1,0
16900,2,1,1
14950,2,1,2
13000,2,1,3
11220,2,1,4
9100,2,1,5
7150,2,1,6
5040,2,1,7
16575,2,2,0
15510,2,2,1
14070,2,2,2
12060,2,2,3
10720,2,2,4
8580,2,2,5
6798,2,2,6
4941,2,2,7
13860,2,3,0
12540,2,3,1
11220,2,3,2
10385,2,3,3
9520,2,3,4
7920,2,3,5
6468,2,3,6
4779,2,3,7
11220,2,4,0
10560,2,4,1
9900,2,4,2
8910,2,4,3
8280,2,4,4
7370,2,4,5
6298,2,4,6
4368,2,4,7
8250,2,5,0
7920,2,5,1
7705,2,5,2
7480,2,5,3
7245,2,5,4
6365,2,5,5
5695,2,5,6
4212,2,5,7
7035,2,6,0
6700,2,6,1
6317.5,2,6,2
6030,2,6,3
5610,2,6,4
5440,2,6,5
4950,2,6,6
3888,2,6,7
6270,2,7,0
5695,2,7,1
5159,2,7,2
4824,2,7,3
4556,2,7,4
4278,2,7,5
4002,2,7,6
3402,2,7,7
5082,2,8,0
4896,2,8,1
4556,2,8,2
4216,2,8,3
3944,2,8,4
3672,2,8,5
3400,2,8,6
2997,2,8,7
4026,2,9,0
3969,2,9,1
3840,2,9,2
3648,2,9,3
3524.5,2,9,4
3102,2,9,5
2904,2,9,6
2592,2,9,7
24090,2,0,0
20130,2,0,1
16830,2,0,2
14740,2,0,3
12395,2,0,4
9900,2,0,5
7920,2,0,6
5200,2,0,7
18850,2,1,0
16900,2,1,1
14950,2,1,2
13000,2,1,3
11220,2,1,4
9100,2,1,5
7150,2,1,6
5040,2,1,7
16575,2,2,0
15510,2,2,1
14070,2,2,2
12060,2,2,3
10720,2,2,4
8580,2,2,5
6798,2,2,6
4941,2,2,7
13860,2,3,0
12540,2,3,1
11220,2,3,2
10385,2,3,3
9520,2,3,4
7920,2,3,5
6468,2,3,6
4779,2,3,7
11220,2,4,0
10560,2,4,1
9900,2,4,2
8910,2,4,3
8364,2,4,4
7370,2,4,5
6298,2,4,6
4480,2,4,7
8385,2,5,0
8062.5,2,5,1
7854,2,5,2
7571,2,5,3
7344,2,5,4
6365,2,5,5
5695,2,5,6
4212,2,5,7
7205,2,6,0
6812,2,6,1
6435,2,6,2
6138,2,6,3
5655,2,6,4
5494,2,6,5
4950,2,6,6
3888,2,6,7
6370,2,7,0
5829.5,2,7,1
5305.5,2,7,2
4912.5,2,7,3
4623,2,7,4
4315.5,2,7,5
4041.5,2,7,6
3402,2,7,7
5082,2,8,0
4896,2,8,1
4556,2,8,2
4216,2,8,3
3944,2,8,4
3740,2,8,5
3442.5,2,8,6
2997,2,8,7
4026,2,9,0
3969,2,9,1
3840,2,9,2
3648,2,9,3
3524.5,2,9,4
3144,2,9,5
2947.5,2,9,6
2592,2,9,7
24090,2,0,0
20130,2,0,1
16830,2,0,2
14740,2,0,3
12395,2,0,4
9900,2,0,5
7920,2,0,6
5200,2,0,7
18850,2,1,0
16900,2,1,1
14950,2,1,2
13000,2,1,3
11220,2,1,4
9100,2,1,5
7150,2,1,6
5040,2,1,7
16575,2,2,0
15510,2,2,1
14070,2,2,2
12395,2,2,3
10720,2,2,4
8580,2,2,5
6798,2,2,6
4941,2,2,7
13860,2,3,0
12870,2,3,1
11550,2,3,2
10720,2,3,3
9860,2,3,4
7920,2,3,5
6468,2,3,6
4779,2,3,7
11550,2,4,0
10890,2,4,1
10230,2,4,2
9240,2,4,3
8636,2,4,4
7370,2,4,5
6298,2,4,6
4480,2,4,7
8707.5,2,5,0
8320.5,2,5,1
8118,2,5,2
7705,2,5,3
7344,2,5,4
6566,2,5,5
5896,2,5,6
4212,2,5,7
7467,2,6,0
7008.5,2,6,1
6630,2,6,2
6270,2,6,3
5785,2,6,4
5628,2,6,5
5082,2,6,6
3888,2,6,7
6370,2,7,0
5829.5,2,7,1
5305.5,2,7,2
4912.5,2,7,3
4690,2,7,4
4452.5,2,7,5
4110,2,7,6
3402,2,7,7
5214,2,8,0
4896,2,8,1
4556,2,8,2
4216,2,8,3
3944,2,8,4
3740,2,8,5
3442.5,2,8,6
2997,2,8,7
4026,2,9,0
3969,2,9,1
3840,2,9,2
3648,2,9,3
3524.5,2,9,4
3144,2,9,5
2947.5,2,9,6
2592,2,9,7
24090,2,0,0
20435,2,0,1
17340,2,0,2
14960,2,0,3
12765,2,0,4
10050,2,0,5
8040,2,0,6
5200,2,0,7
19140,2,1,0
17420,2,1,1
15410,2,1,2
13800,2,1,3
11730,2,1,4
9380,2,1,5
7370,2,1,6
5040,2,1,7
16575,2,2,0
15745,2,2,1
14070,2,2,2
12580,2,2,3
11040,2,2,4
8840,2,2,5
7107,2,2,6
4941,2,2,7
14070,2,3,0
13260,2,3,1
11900,2,3,2
11040,2,3,3
